policy,q,threshold,n,k,p,accepted,frozen_q,label
medium/ARC/C2C,0.3,0.0,256,1,2.869604513945975e-05,True,0.6,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
medium/ARC/C2C,0.35,0.0,256,1,2.869604513945975e-05,True,0.6,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
medium/ARC/C2C,0.4,0.0,256,1,2.869604513945975e-05,True,0.6,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
medium/ARC/C2C,0.45,0.0,256,1,2.869604513945975e-05,True,0.6,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
medium/ARC/C2C,0.5,0.0,256,1,2.869604513945975e-05,True,0.6,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
medium/ARC/C2C,0.55,0.0,256,1,2.869604513945975e-05,True,0.6,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
medium/ARC/C2C,0.6,3.5762786865234375e-07,290,1,5.637030858186349e-06,True,0.6,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
medium/ARC/C2C,0.65,2.86102294921875e-06,319,8,0.020188857534198048,False,0.6,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
medium/ARC/C2C,0.7,1.4424324035644531e-05,340,12,0.1286232192539417,False,0.6,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
medium/ARC/C2C,0.75,0.00010406970977783203,363,15,0.2688096704715765,False,0.6,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
medium/ARC/C2C,0.8,0.0007124543190002441,378,21,0.7375221432334713,False,0.6,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
medium/ARC/C2C,0.85,0.006693124771118164,399,28,0.9701412162837652,False,0.6,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
medium/ARC/C2C,0.9,0.0388069748878479,417,40,0.9999629592471685,False,0.6,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
medium/ARC/C2C,0.95,0.14804726839065552,427,43,0.9999938030646686,False,0.6,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
medium/ARC/C2C,1.0,Infinity,448,55,0.9999999995391669,False,0.6,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
large/OBQA/Text+fact,0.05,0.0,642,2,3.0209317677572816e-12,True,0.75,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
large/OBQA/Text+fact,0.1,0.0,642,2,3.0209317677572816e-12,True,0.75,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
large/OBQA/Text+fact,0.15,0.0,642,2,3.0209317677572816e-12,True,0.75,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
large/OBQA/Text+fact,0.2,0.0,642,2,3.0209317677572816e-12,True,0.75,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
