pair,dataset,reference,split,q,selected,cal_accepted,N,n_R,coverage,changed,conditional_risk,marginal_change,correct,accuracy,reference_correct,accuracy_diff_reference,best_fixed_correct,accuracy_diff_best_fixed,benefit,harm,neutral_change,risk_CP95_low,risk_CP95_high,identity
small,obqa,C,cal,0.05,False,False,1366,65,0.04758418740849195,2,0.03076923076923077,0.0014641288433382138,691,0.5058565153733529,691,0.0,691,0.0,1,1,0,0.0037482622195128806,0.10677032057439899,predeclared descriptive curve; no dev selection
small,obqa,C,cal,0.1,False,False,1366,142,0.10395314787701318,10,0.07042253521126761,0.007320644216691069,690,0.5051244509516838,691,-0.0007320644216691069,691,-0.0007320644216690653,4,5,1,0.03428496896533926,0.12569573876820023,predeclared descriptive curve; no dev selection
small,obqa,C,cal,0.15,False,False,1366,216,0.1581259150805271,22,0.10185185185185185,0.016105417276720352,689,0.5043923865300146,691,-0.0014641288433382138,691,-0.0014641288433382416,8,10,4,0.06493816068665774,0.15013934223805694,predeclared descriptive curve; no dev selection
small,obqa,C,cal,0.2,False,False,1366,282,0.20644216691068815,36,0.1276595744680851,0.02635431918008785,694,0.5080527086383602,691,0.0021961932650073207,691,0.002196193265007307,15,12,9,0.09103691706884101,0.17233170283308655,predeclared descriptive curve; no dev selection
small,obqa,C,cal,0.25,False,False,1366,375,0.2745241581259151,65,0.17333333333333334,0.04758418740849195,691,0.5058565153733529,691,0.0,691,0.0,24,24,17,0.13639730922574733,0.21551939886236118,predeclared descriptive curve; no dev selection
small,obqa,C,cal,0.3,False,False,1366,447,0.32723279648609077,101,0.22595078299776286,0.0739385065885798,686,0.5021961932650073,691,-0.0036603221083455345,691,-0.0036603221083455484,31,36,34,0.18798637678153007,0.26758571904432327,predeclared descriptive curve; no dev selection
small,obqa,C,cal,0.35,False,False,1366,506,0.37042459736456806,132,0.2608695652173913,0.09663250366032211,684,0.5007320644216691,691,-0.005124450951683748,691,-0.00512445095168379,40,47,45,0.2231138920531173,0.3014451321148417,predeclared descriptive curve; no dev selection
small,obqa,C,cal,0.4,False,False,1366,572,0.41874084919472915,171,0.29895104895104896,0.12518301610541727,682,0.4992679355783309,691,-0.006588579795021962,691,-0.006588579795021976,50,59,62,0.2616814518741157,0.33831201451447995,predeclared descriptive curve; no dev selection
small,obqa,C,cal,0.45,False,False,1366,642,0.4699853587115666,202,0.3146417445482866,0.1478770131771596,668,0.4890190336749634,691,-0.01683748169838946,691,-0.016837481698389445,54,77,71,0.2788648316580825,0.35213356600354123,predeclared descriptive curve; no dev selection
small,obqa,C,cal,0.5,False,False,1366,703,0.5146412884333821,221,0.31436699857752487,0.1617862371888726,663,0.48535871156661786,691,-0.020497803806734993,691,-0.020497803806734993,57,85,79,0.2801770693643308,0.35012377314151233,predeclared descriptive curve; no dev selection
small,obqa,C,cal,0.55,False,False,1366,790,0.5783308931185944,275,0.34810126582278483,0.20131771595900438,643,0.4707174231332357,691,-0.03513909224011713,691,-0.03513909224011713,66,114,95,0.31486983034610105,0.3824714712347539,predeclared descriptive curve; no dev selection
small,obqa,C,cal,0.6,False,False,1366,868,0.6354319180087847,320,0.3686635944700461,0.2342606149341142,626,0.4582723279648609,691,-0.04758418740849195,691,-0.04758418740849196,71,136,113,0.33648519712365005,0.4017370224465534,predeclared descriptive curve; no dev selection
small,obqa,C,cal,0.65,False,False,1366,935,0.6844802342606149,361,0.386096256684492,0.2642752562225476,614,0.4494875549048316,691,-0.05636896046852123,691,-0.056368960468521245,79,156,126,0.3547561537519391,0.41815631085428806,predeclared descriptive curve; no dev selection
small,obqa,C,cal,0.7,False,False,1366,1007,0.7371888726207906,409,0.40615690168818275,0.29941434846266474,600,0.43923865300146414,691,-0.06661786237188873,691,-0.06661786237188871,90,181,138,0.37563960085093967,0.4372244696062124,predeclared descriptive curve; no dev selection
small,obqa,C,cal,0.75,False,False,1366,1064,0.7789165446559297,448,0.42105263157894735,0.3279648609077599,596,0.4363103953147877,691,-0.06954612005856516,691,-0.06954612005856514,101,196,151,0.3911697640470193,0.45137336118888155,predeclared descriptive curve; no dev selection
small,obqa,C,cal,0.8,False,False,1366,1110,0.8125915080527086,481,0.43333333333333335,0.35212298682284043,582,0.4260614934114202,691,-0.07979502196193265,691,-0.07979502196193267,108,217,156,0.403941110052399,0.4630798281733343,predeclared descriptive curve; no dev selection
small,obqa,C,cal,0.85,False,False,1366,1180,0.8638360175695461,522,0.4423728813559322,0.3821376281112738,569,0.41654465592972184,691,-0.08931185944363104,691,-0.08931185944363101,116,238,168,0.41378471635882147,0.4712489530335037,predeclared descriptive curve; no dev selection
small,obqa,C,cal,0.9,False,False,1366,1243,0.9099560761346999,562,0.45213193885760256,0.41142020497803805,552,0.404099560761347,691,-0.10175695461200586,691,-0.10175695461200585,123,262,177,0.4242025343113204,0.48028826632821414,predeclared descriptive curve; no dev selection
small,obqa,C,cal,0.95,False,False,1366,1313,0.9612005856515373,602,0.4584920030464585,0.4407027818448023,542,0.3967789165446559,691,-0.10907759882869693,691,-0.10907759882869694,132,281,189,0.4312783012184808,0.4858919007589757,predeclared descriptive curve; no dev selection
small,obqa,C,cal,1.0,False,False,1366,1366,1.0,640,0.4685212298682284,0.4685212298682284,534,0.39092240117130306,691,-0.11493411420204978,691,-0.1149341142020498,141,298,201,0.4417847300246664,0.49539341199832576,predeclared descriptive curve; no dev selection
small,obqa,C,dev,0.05,False,False,742,29,0.03908355795148248,1,0.034482758620689655,0.0013477088948787063,365,0.4919137466307278,366,-0.0013477088948787063,366,-0.0013477088948786742,0,1,0,0.000872646883579922,0.1776442954887229,predeclared descriptive curve; no dev selection
small,obqa,C,dev,0.1,False,False,742,67,0.09029649595687332,4,0.05970149253731343,0.005390835579514825,366,0.49326145552560646,366,0.0,366,0.0,2,2,0,0.016504404320304724,0.1458632318731398,predeclared descriptive curve; no dev selection
small,obqa,C,dev,0.15,False,False,742,99,0.1334231805929919,9,0.09090909090909091,0.012129380053908356,365,0.4919137466307278,366,-0.0013477088948787063,366,-0.0013477088948786742,3,4,2,0.04241647011856304,0.1655689757420103,predeclared descriptive curve; no dev selection
small,obqa,C,dev,0.2,False,False,742,137,0.18463611859838275,18,0.13138686131386862,0.02425876010781671,364,0.49056603773584906,366,-0.0026954177897574125,366,-0.002695417789757404,4,6,8,0.07976380516335371,0.1996793915039916,predeclared descriptive curve; no dev selection
small,obqa,C,dev,0.25,False,False,742,187,0.25202156334231807,33,0.17647058823529413,0.0444743935309973,361,0.4865229110512129,366,-0.006738544474393531,366,-0.006738544474393537,7,12,14,0.12469726055570869,0.23880573389873283,predeclared descriptive curve; no dev selection
small,obqa,C,dev,0.3,False,False,742,235,0.316711590296496,53,0.225531914893617,0.07142857142857142,355,0.4784366576819407,366,-0.014824797843665768,366,-0.014824797843665749,11,22,20,0.17374000041761886,0.2843891068857898,predeclared descriptive curve; no dev selection
small,obqa,C,dev,0.35,False,False,742,266,0.3584905660377358,63,0.23684210526315788,0.08490566037735849,357,0.4811320754716981,366,-0.012129380053908356,366,-0.012129380053908345,14,23,26,0.18705994898688164,0.2925915811860344,predeclared descriptive curve; no dev selection
small,obqa,C,dev,0.4,False,False,742,307,0.4137466307277628,86,0.28013029315960913,0.11590296495956873,356,0.4797843665768194,366,-0.013477088948787063,366,-0.013477088948787075,22,32,32,0.23060668920440971,0.3339541338775516,predeclared descriptive curve; no dev selection
small,obqa,C,dev,0.45,False,False,742,359,0.4838274932614555,114,0.31754874651810583,0.15363881401617252,353,0.4757412398921833,366,-0.01752021563342318,366,-0.017520215633423153,29,42,43,0.2696811169417929,0.36845694038834487,predeclared descriptive curve; no dev selection
small,obqa,C,dev,0.5,False,False,742,379,0.5107816711590296,125,0.32981530343007914,0.16846361185983827,353,0.4757412398921833,366,-0.01752021563342318,366,-0.017520215633423153,31,44,50,0.28265547558047627,0.3796587052908941,predeclared descriptive curve; no dev selection
small,obqa,C,dev,0.55,False,False,742,419,0.5646900269541779,147,0.35083532219570407,0.19811320754716982,347,0.46765498652291104,366,-0.025606469002695417,366,-0.02560646900269542,34,53,60,0.305141802587142,0.3986525680098352,predeclared descriptive curve; no dev selection
small,obqa,C,dev,0.6,False,False,742,457,0.6159029649595688,173,0.3785557986870897,0.23315363881401618,340,0.4582210242587601,366,-0.03504043126684636,366,-0.03504043126684636,39,65,69,0.3339047696301572,0.4247895921807995,predeclared descriptive curve; no dev selection
small,obqa,C,dev,0.65,False,False,742,503,0.6778975741239892,205,0.40755467196819084,0.27628032345013476,334,0.4501347708894879,366,-0.0431266846361186,366,-0.04312668463611857,44,76,85,0.36427215200895896,0.4519301657435247,predeclared descriptive curve; no dev selection
small,obqa,C,dev,0.7,False,False,742,544,0.7331536388140162,229,0.4209558823529412,0.3086253369272237,325,0.4380053908355795,366,-0.05525606469002695,366,-0.055256064690026974,46,87,96,0.37907613391880673,0.46369884108785653,predeclared descriptive curve; no dev selection
small,obqa,C,dev,0.75,False,False,742,583,0.7857142857142857,253,0.4339622641509434,0.34097035040431267,319,0.4299191374663073,366,-0.06334231805929919,366,-0.06334231805929919,52,99,102,0.3932965154273304,0.47530035585163183,predeclared descriptive curve; no dev selection
small,obqa,C,dev,0.8,False,False,742,609,0.8207547169811321,268,0.4400656814449918,0.3611859838274933,316,0.42587601078167114,366,-0.0673854447439353,366,-0.06738544474393532,55,105,108,0.4001935761642088,0.48052163826370736,predeclared descriptive curve; no dev selection
small,obqa,C,dev,0.85,False,False,742,641,0.8638814016172507,287,0.44773790951638065,0.3867924528301887,309,0.4164420485175202,366,-0.07681940700808626,366,-0.07681940700808626,58,115,114,0.4087803300283486,0.48717890053780943,predeclared descriptive curve; no dev selection
small,obqa,C,dev,0.9,False,False,742,669,0.9016172506738545,304,0.45440956651718983,0.40970350404312667,304,0.40970350404312667,366,-0.08355795148247978,366,-0.0835579514824798,61,123,120,0.416204750725537,0.49301823943849643,predeclared descriptive curve; no dev selection
small,obqa,C,dev,0.95,False,False,742,707,0.9528301886792453,326,0.4611032531824611,0.4393530997304582,297,0.4002695417789757,366,-0.09299191374663072,366,-0.09299191374663074,63,132,131,0.4238801604779899,0.49865219485104134,predeclared descriptive curve; no dev selection
small,obqa,C,dev,1.0,False,False,742,742,1.0,350,0.4716981132075472,0.4716981132075472,285,0.38409703504043125,366,-0.1091644204851752,366,-0.10916442048517522,66,147,137,0.43527961595540554,0.5083424025358024,predeclared descriptive curve; no dev selection
small,arc,T,fit,0.05,False,False,670,34,0.050746268656716415,7,0.20588235294117646,0.010447761194029851,306,0.45671641791044776,301,0.007462686567164179,395,-0.13283582089552243,6,1,0,0.0870213054581271,0.3789777485396833,predeclared descriptive curve; no dev selection
small,arc,T,fit,0.1,False,False,670,67,0.1,18,0.26865671641791045,0.026865671641791045,314,0.46865671641791046,301,0.019402985074626865,395,-0.12089552238805973,14,1,3,0.16764069447632873,0.39096222164577193,predeclared descriptive curve; no dev selection
small,arc,T,fit,0.15,False,False,670,101,0.15074626865671642,31,0.3069306930693069,0.04626865671641791,314,0.46865671641791046,301,0.019402985074626865,395,-0.12089552238805973,19,6,6,0.21897872630403414,0.4065567687881978,predeclared descriptive curve; no dev selection
small,arc,T,fit,0.2,False,False,670,134,0.2,47,0.35074626865671643,0.07014925373134329,319,0.4761194029850746,301,0.026865671641791045,395,-0.11343283582089558,26,8,13,0.2703633502245521,0.4378863720802814,predeclared descriptive curve; no dev selection
small,arc,T,fit,0.25,False,False,670,168,0.2507462686567164,63,0.375,0.09402985074626866,318,0.4746268656716418,301,0.025373134328358207,395,-0.11492537313432838,30,13,20,0.30162178364162057,0.4528726166649276,predeclared descriptive curve; no dev selection
small,arc,T,fit,0.3,False,False,670,201,0.3,79,0.39303482587064675,0.11791044776119403,316,0.4716417910447761,301,0.022388059701492536,395,-0.11791044776119408,34,19,26,0.32505738335067397,0.4642167195263342,predeclared descriptive curve; no dev selection
small,arc,T,fit,0.35,False,False,670,235,0.35074626865671643,91,0.3872340425531915,0.13582089552238805,313,0.4671641791044776,301,0.01791044776119403,395,-0.12238805970149258,36,24,31,0.32460462433010423,0.4527466098471416,predeclared descriptive curve; no dev selection
small,arc,T,fit,0.4,False,False,670,268,0.4,108,0.40298507462686567,0.16119402985074627,310,0.4626865671641791,301,0.013432835820895522,395,-0.12686567164179108,40,31,37,0.3437592432530446,0.46438124182140117,predeclared descriptive curve; no dev selection
small,arc,T,fit,0.45,False,False,670,302,0.4507462686567164,127,0.4205298013245033,0.18955223880597014,307,0.4582089552238806,301,0.008955223880597015,395,-0.13134328358208958,45,39,43,0.3642220155517674,0.47841231143419055,predeclared descriptive curve; no dev selection
small,arc,T,fit,0.5,False,False,670,335,0.5,140,0.417910447761194,0.208955223880597,307,0.4582089552238806,301,0.008955223880597015,395,-0.13134328358208958,50,44,46,0.3645349232134546,0.4727503924168008,predeclared descriptive curve; no dev selection
small,arc,T,fit,0.55,False,False,670,369,0.5507462686567164,162,0.43902439024390244,0.2417910447761194,302,0.4507462686567164,301,0.0014925373134328358,395,-0.13880597014925378,53,52,57,0.38770236506006694,0.49133251578058773,predeclared descriptive curve; no dev selection
small,arc,T,fit,0.6,False,False,670,402,0.6,180,0.44776119402985076,0.26865671641791045,299,0.4462686567164179,301,-0.0029850746268656717,395,-0.14328358208955227,56,58,66,0.3984492681603831,0.4978477002648034,predeclared descriptive curve; no dev selection
small,arc,T,fit,0.65,False,False,670,436,0.6507462686567164,199,0.45642201834862384,0.29701492537313434,289,0.43134328358208956,301,-0.01791044776119403,395,-0.15820895522388062,58,70,71,0.40895539063961006,0.5044838004601438,predeclared descriptive curve; no dev selection
small,arc,T,fit,0.7,False,False,670,469,0.7,214,0.4562899786780384,0.3194029850746269,281,0.41940298507462687,301,-0.029850746268656716,395,-0.17014925373134332,59,79,76,0.41054521842871483,0.5025892150694238,predeclared descriptive curve; no dev selection
small,arc,T,fit,0.75,False,False,670,503,0.7507462686567165,238,0.4731610337972167,0.35522388059701493,274,0.408955223880597,301,-0.04029850746268657,395,-0.18059701492537317,65,92,81,0.42880371024444286,0.517835527074828,predeclared descriptive curve; no dev selection
small,arc,T,fit,0.8,False,False,670,536,0.8,256,0.47761194029850745,0.382089552238806,267,0.39850746268656717,301,-0.050746268656716415,395,-0.19104477611940301,67,101,88,0.4346171037925641,0.5208548783233631,predeclared descriptive curve; no dev selection
small,arc,T,fit,0.85,False,False,670,570,0.8507462686567164,273,0.4789473684210526,0.40746268656716417,262,0.39104477611940297,301,-0.058208955223880594,395,-0.19850746268656722,70,109,94,0.43726059032207615,0.520853383352669,predeclared descriptive curve; no dev selection
small,arc,T,fit,0.9,False,False,670,603,0.9,297,0.4925373134328358,0.44328358208955226,258,0.3850746268656716,301,-0.06417910447761194,395,-0.20447761194029856,74,117,106,0.45192527971818197,0.533222762540289,predeclared descriptive curve; no dev selection
small,arc,T,fit,0.95,False,False,670,637,0.9507462686567164,320,0.5023547880690737,0.47761194029850745,256,0.382089552238806,301,-0.06716417910447761,395,-0.2074626865671642,80,125,115,0.46280827438364597,0.541879385390842,predeclared descriptive curve; no dev selection
small,arc,T,fit,1.0,False,False,670,670,1.0,344,0.5134328358208955,0.5134328358208955,249,0.3716417910447761,301,-0.07761194029850746,395,-0.21791044776119406,85,137,122,0.4748523044358397,0.5518945648423755,predeclared descriptive curve; no dev selection
small,arc,T,cal,0.05,False,False,448,18,0.04017857142857143,4,0.2222222222222222,0.008928571428571428,231,0.515625,229,0.004464285714285714,276,-0.1004464285714286,3,1,0,0.0640920477176665,0.4763727657364801,predeclared descriptive curve; no dev selection
small,arc,T,cal,0.1,False,False,448,33,0.07366071428571429,5,0.15151515151515152,0.011160714285714286,230,0.5133928571428571,229,0.002232142857142857,276,-0.10267857142857151,3,2,0,0.05108869935608122,0.3189898197104364,predeclared descriptive curve; no dev selection
small,arc,T,cal,0.15,False,False,448,50,0.11160714285714286,9,0.18,0.020089285714285716,229,0.5111607142857143,229,0.0,276,-0.1049107142857143,4,4,1,0.08576207810966364,0.31436941128565027,predeclared descriptive curve; no dev selection
small,arc,T,cal,0.2,False,False,448,78,0.17410714285714285,23,0.2948717948717949,0.05133928571428571,230,0.5133928571428571,229,0.002232142857142857,276,-0.10267857142857151,11,10,2,0.19696165338903118,0.40892378236574617,predeclared descriptive curve; no dev selection
small,arc,T,cal,0.25,False,False,448,108,0.24107142857142858,33,0.3055555555555556,0.07366071428571429,230,0.5133928571428571,229,0.002232142857142857,276,-0.10267857142857151,14,13,6,0.22053960082304278,0.40155514158322275,predeclared descriptive curve; no dev selection
small,arc,T,cal,0.3,False,False,448,128,0.2857142857142857,43,0.3359375,0.09598214285714286,226,0.5044642857142857,229,-0.006696428571428571,276,-0.1116071428571429,15,18,10,0.2549080898954165,0.4247528719724501,predeclared descriptive curve; no dev selection
small,arc,T,cal,0.35,False,False,448,140,0.3125,49,0.35,0.109375,222,0.4955357142857143,229,-0.015625,276,-0.1205357142857143,15,22,12,0.27138431765149756,0.43511119595552017,predeclared descriptive curve; no dev selection
small,arc,T,cal,0.4,False,False,448,163,0.3638392857142857,63,0.38650306748466257,0.140625,216,0.48214285714285715,229,-0.029017857142857144,276,-0.13392857142857145,18,31,14,0.31137497859760294,0.4658379214492252,predeclared descriptive curve; no dev selection
small,arc,T,cal,0.45,False,False,448,182,0.40625,72,0.3956043956043956,0.16071428571428573,215,0.4799107142857143,229,-0.03125,276,-0.1361607142857143,20,34,18,0.32404884707390935,0.47061889458889183,predeclared descriptive curve; no dev selection
small,arc,T,cal,0.5,False,False,448,206,0.45982142857142855,83,0.4029126213592233,0.18526785714285715,212,0.4732142857142857,229,-0.03794642857142857,276,-0.1428571428571429,22,39,22,0.3353423146637977,0.4733193062911508,predeclared descriptive curve; no dev selection
small,arc,T,cal,0.55,False,False,448,234,0.5223214285714286,96,0.41025641025641024,0.21428571428571427,209,0.46651785714285715,229,-0.044642857142857144,276,-0.14955357142857145,24,44,28,0.3465937685033341,0.47622259957240765,predeclared descriptive curve; no dev selection
small,arc,T,cal,0.6,False,False,448,263,0.5870535714285714,115,0.4372623574144487,0.25669642857142855,208,0.4642857142857143,229,-0.046875,276,-0.1517857142857143,31,52,32,0.376419028977656,0.49953563411945623,predeclared descriptive curve; no dev selection
small,arc,T,cal,0.65,False,False,448,289,0.6450892857142857,134,0.46366782006920415,0.29910714285714285,210,0.46875,229,-0.04241071428571429,276,-0.1473214285714286,38,57,39,0.4050770411990096,0.5230110811711457,predeclared descriptive curve; no dev selection
small,arc,T,cal,0.7,False,False,448,315,0.703125,151,0.4793650793650794,0.33705357142857145,207,0.46205357142857145,229,-0.049107142857142856,276,-0.15401785714285715,42,64,45,0.4230306784662608,0.536091104916605,predeclared descriptive curve; no dev selection
small,arc,T,cal,0.75,False,False,448,341,0.7611607142857143,165,0.4838709677419355,0.36830357142857145,202,0.45089285714285715,229,-0.060267857142857144,276,-0.16517857142857145,44,71,50,0.4297046693187773,0.5383197411524636,predeclared descriptive curve; no dev selection
small,arc,T,cal,0.8,False,False,448,362,0.8080357142857143,176,0.4861878453038674,0.39285714285714285,200,0.44642857142857145,229,-0.06473214285714286,276,-0.16964285714285715,46,75,55,0.4336161260624036,0.5389872560813189,predeclared descriptive curve; no dev selection
small,arc,T,cal,0.85,False,False,448,378,0.84375,190,0.5026455026455027,0.42410714285714285,193,0.43080357142857145,229,-0.08035714285714286,276,-0.18526785714285715,47,83,60,0.4510688974324525,0.5541803661756671,predeclared descriptive curve; no dev selection
small,arc,T,cal,0.9,False,False,448,392,0.875,195,0.49744897959183676,0.43526785714285715,188,0.41964285714285715,229,-0.09151785714285714,276,-0.19642857142857145,47,88,60,0.4468588472756836,0.5480779078208935,predeclared descriptive curve; no dev selection
small,arc,T,cal,0.95,False,False,448,422,0.9419642857142857,214,0.5071090047393365,0.47767857142857145,180,0.4017857142857143,229,-0.109375,276,-0.2142857142857143,49,98,67,0.4583186865388213,0.5557989848270087,predeclared descriptive curve; no dev selection
small,arc,T,cal,1.0,False,False,448,448,1.0,233,0.5200892857142857,0.5200892857142857,174,0.38839285714285715,229,-0.12276785714285714,276,-0.22767857142857145,51,106,76,0.4727091987591498,0.5672024682367626,predeclared descriptive curve; no dev selection
small,arc,T,dev,0.05,False,False,299,11,0.03678929765886288,3,0.2727272727272727,0.010033444816053512,129,0.431438127090301,126,0.010033444816053512,155,-0.08695652173913043,3,0,0,0.06021773417290665,0.6097425595724212,predeclared descriptive curve; no dev selection
small,arc,T,dev,0.1,False,False,299,21,0.07023411371237458,3,0.14285714285714285,0.010033444816053512,129,0.431438127090301,126,0.010033444816053512,155,-0.08695652173913043,3,0,0,0.03048896762151555,0.363423987016981,predeclared descriptive curve; no dev selection
small,arc,T,dev,0.15,False,False,299,39,0.13043478260869565,9,0.23076923076923078,0.030100334448160536,133,0.44481605351170567,126,0.023411371237458192,155,-0.07357859531772576,8,1,0,0.11133694110414682,0.3932615406784675,predeclared descriptive curve; no dev selection
small,arc,T,dev,0.2,False,False,299,52,0.17391304347826086,13,0.25,0.043478260869565216,135,0.451505016722408,126,0.030100334448160536,155,-0.06688963210702342,10,1,2,0.14034860358819093,0.3894638899311605,predeclared descriptive curve; no dev selection
small,arc,T,dev,0.25,False,False,299,74,0.24749163879598662,23,0.3108108108108108,0.07692307692307693,138,0.46153846153846156,126,0.04013377926421405,155,-0.05685618729096986,14,2,7,0.20826352683800145,0.4290471790438802,predeclared descriptive curve; no dev selection
small,arc,T,dev,0.3,False,False,299,82,0.27424749163879597,28,0.34146341463414637,0.09364548494983277,135,0.451505016722408,126,0.030100334448160536,155,-0.06688963210702342,14,5,9,0.24026548495806155,0.45448732122976415,predeclared descriptive curve; no dev selection
small,arc,T,dev,0.35,False,False,299,92,0.3076923076923077,33,0.358695652173913,0.11036789297658862,135,0.451505016722408,126,0.030100334448160536,155,-0.06688963210702342,16,7,10,0.26132923829397536,0.46543325385150836,predeclared descriptive curve; no dev selection
small,arc,T,dev,0.4,False,False,299,110,0.36789297658862874,39,0.35454545454545455,0.13043478260869565,131,0.43812709030100333,126,0.016722408026755852,155,-0.0802675585284281,16,11,12,0.2656735471103053,0.45146374002010625,predeclared descriptive curve; no dev selection
small,arc,T,dev,0.45,False,False,299,123,0.411371237458194,45,0.36585365853658536,0.1505016722408027,131,0.43812709030100333,126,0.016722408026755852,155,-0.0802675585284281,17,12,16,0.28086982746757777,0.4574595713639352,predeclared descriptive curve; no dev selection
small,arc,T,dev,0.5,False,False,299,136,0.45484949832775917,52,0.38235294117647056,0.17391304347826086,126,0.4214046822742475,126,0.0,155,-0.09698996655518394,17,17,18,0.30040139653532744,0.4695460932294705,predeclared descriptive curve; no dev selection
small,arc,T,dev,0.55,False,False,299,150,0.5016722408026756,59,0.3933333333333333,0.19732441471571907,122,0.4080267558528428,126,-0.013377926421404682,155,-0.11036789297658861,18,22,19,0.31465263001059696,0.4763151400168475,predeclared descriptive curve; no dev selection
small,arc,T,dev,0.6,False,False,299,170,0.568561872909699,71,0.4176470588235294,0.23745819397993312,120,0.4013377926421405,126,-0.020066889632107024,155,-0.11705685618729095,21,27,23,0.34259995786844416,0.49561722647611745,predeclared descriptive curve; no dev selection
small,arc,T,dev,0.65,False,False,299,187,0.6254180602006689,76,0.40641711229946526,0.25418060200668896,119,0.3979933110367893,126,-0.023411371237458192,155,-0.12040133779264212,23,30,23,0.3353403417303722,0.4805098205025537,predeclared descriptive curve; no dev selection
small,arc,T,dev,0.7,False,False,299,199,0.6655518394648829,86,0.4321608040201005,0.28762541806020064,114,0.38127090301003347,126,-0.04013377926421405,155,-0.13712374581939796,24,36,26,0.362296506074391,0.5040768727750847,predeclared descriptive curve; no dev selection
small,arc,T,dev,0.75,False,False,299,219,0.7324414715719063,97,0.4429223744292237,0.32441471571906355,111,0.3712374581939799,126,-0.05016722408026756,155,-0.14715719063545152,26,41,30,0.3760239659637809,0.5113870576856412,predeclared descriptive curve; no dev selection
small,arc,T,dev,0.8,False,False,299,237,0.7926421404682275,107,0.45147679324894513,0.35785953177257523,111,0.3712374581939799,126,-0.05016722408026756,155,-0.14715719063545152,28,43,36,0.38697180775346923,0.5172107056395563,predeclared descriptive curve; no dev selection
small,arc,T,dev,0.85,False,False,299,249,0.8327759197324415,111,0.4457831325301205,0.3712374581939799,109,0.36454849498327757,126,-0.056856187290969896,155,-0.15384615384615385,28,45,38,0.38301096195680534,0.5098614113511297,predeclared descriptive curve; no dev selection
small,arc,T,dev,0.9,False,False,299,264,0.882943143812709,121,0.4583333333333333,0.40468227424749165,108,0.3612040133779264,126,-0.06020066889632107,155,-0.15719063545150502,31,49,41,0.3971027606956774,0.5205097847155451,predeclared descriptive curve; no dev selection
small,arc,T,dev,0.95,False,False,299,282,0.9431438127090301,133,0.4716312056737589,0.44481605351170567,111,0.3712374581939799,126,-0.05016722408026756,155,-0.14715719063545152,36,51,46,0.4121632845335229,0.5317014384000807,predeclared descriptive curve; no dev selection
small,arc,T,dev,1.0,False,False,299,299,1.0,145,0.48494983277591974,0.48494983277591974,110,0.36789297658862874,126,-0.05351170568561873,155,-0.1505016722408027,39,55,51,0.42702471822612137,0.54317606797797,predeclared descriptive curve; no dev selection
small,arc,C,fit,0.05,False,False,670,34,0.050746268656716415,1,0.029411764705882353,0.0014925373134328358,396,0.591044776119403,395,0.0014925373134328358,395,0.0014925373134327957,1,0,0,0.0007443642346902604,0.15326766956031768,predeclared descriptive curve; no dev selection
small,arc,C,fit,0.1,False,False,670,67,0.1,5,0.07462686567164178,0.007462686567164179,392,0.5850746268656717,395,-0.004477611940298508,395,-0.004477611940298498,1,4,0,0.02467470659959018,0.16562616620484522,predeclared descriptive curve; no dev selection
small,arc,C,fit,0.15,False,False,670,101,0.15074626865671642,10,0.09900990099009901,0.014925373134328358,390,0.582089552238806,395,-0.007462686567164179,395,-0.007462686567164201,2,7,1,0.04850875612040665,0.17455282607711903,predeclared descriptive curve; no dev selection
small,arc,C,fit,0.2,False,False,670,134,0.2,18,0.13432835820895522,0.026865671641791045,386,0.5761194029850746,395,-0.013432835820895522,395,-0.013432835820895606,3,12,3,0.08159537547343786,0.20396602054478805,predeclared descriptive curve; no dev selection
small,arc,C,fit,0.25,False,False,670,168,0.2507462686567164,29,0.17261904761904762,0.04328358208955224,378,0.564179104477612,395,-0.025373134328358207,395,-0.025373134328358193,3,20,6,0.11875827919493905,0.23840875862932567,predeclared descriptive curve; no dev selection
small,arc,C,fit,0.3,False,False,670,201,0.3,45,0.22388059701492538,0.06716417910447761,375,0.5597014925373134,395,-0.029850746268656716,395,-0.029850746268656803,5,25,15,0.16823431374701425,0.28786131262334813,predeclared descriptive curve; no dev selection
small,arc,C,fit,0.35,False,False,670,235,0.35074626865671643,63,0.2680851063829787,0.09402985074626866,369,0.5507462686567164,395,-0.03880597014925373,395,-0.0388059701492538,7,33,23,0.2125742565610362,0.3295498198820647,predeclared descriptive curve; no dev selection
small,arc,C,fit,0.4,False,False,670,268,0.4,78,0.291044776119403,0.11641791044776119,362,0.5402985074626866,395,-0.049253731343283584,395,-0.04925373134328359,9,42,27,0.23737706117757487,0.3494014777829156,predeclared descriptive curve; no dev selection
small,arc,C,fit,0.45,False,False,670,302,0.4507462686567164,98,0.32450331125827814,0.14626865671641792,359,0.5358208955223881,395,-0.05373134328358209,395,-0.05373134328358209,12,48,38,0.2719970607399583,0.3804939631665602,predeclared descriptive curve; no dev selection
small,arc,C,fit,0.5,False,False,670,335,0.5,119,0.35522388059701493,0.17761194029850746,355,0.5298507462686567,395,-0.05970149253731343,395,-0.059701492537313494,18,58,43,0.30396410623302494,0.40906910594954754,predeclared descriptive curve; no dev selection
