setting,q,threshold,n,k,p,CP999,accepted,deployable,label
medium/ARC/Text,0.95,0.14804726839065552,424,57,1,0.192558,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/ARC/Text,1.0,Infinity,445,64,1,0.201661,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/ARC/C2C,0.05,0.0,256,1,2.8696e-05,0.0354937,True,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/ARC/C2C,0.1,0.0,256,1,2.8696e-05,0.0354937,True,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/ARC/C2C,0.15,0.0,256,1,2.8696e-05,0.0354937,True,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/ARC/C2C,0.2,0.0,256,1,2.8696e-05,0.0354937,True,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/ARC/C2C,0.25,0.0,256,1,2.8696e-05,0.0354937,True,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/ARC/C2C,0.3,0.0,256,1,2.8696e-05,0.0354937,True,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/ARC/C2C,0.35,0.0,256,1,2.8696e-05,0.0354937,True,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/ARC/C2C,0.4,0.0,256,1,2.8696e-05,0.0354937,True,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/ARC/C2C,0.45,0.0,256,1,2.8696e-05,0.0354937,True,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/ARC/C2C,0.5,0.0,256,1,2.8696e-05,0.0354937,True,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/ARC/C2C,0.55,0.0,256,1,2.8696e-05,0.0354937,True,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/ARC/C2C,0.6,3.5762786865234375e-07,290,1,5.63703e-06,0.0313913,True,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/ARC/C2C,0.65,2.86102294921875e-06,316,5,0.00130756,0.051136,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/ARC/C2C,0.7,1.4424324035644531e-05,334,7,0.00559968,0.0576588,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/ARC/C2C,0.75,0.00010406970977783203,357,10,0.0295753,0.0662726,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/ARC/C2C,0.8,0.0007124543190002441,372,16,0.318396,0.0857472,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
