setting,convention,q,threshold,n,k,p,CP999,accepted,label
small/ARC/Text,OFFICIAL,0.55,0.04347580671310425,234,75,1,0.421114,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/Text,OFFICIAL,0.6,0.06113743782043457,263,90,1,0.437701,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/Text,OFFICIAL,0.65,0.0874868631362915,289,107,1,0.461997,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/Text,OFFICIAL,0.7,0.1193498969078064,315,119,1,0.465708,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/Text,OFFICIAL,0.75,0.1509310007095337,341,132,1,0.471688,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/Text,OFFICIAL,0.8,0.22326356172561646,362,143,1,0.477193,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/Text,OFFICIAL,0.85,0.272111713886261,378,155,1,0.490613,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/Text,OFFICIAL,0.9,0.34250950813293457,392,160,1,0.487218,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/Text,OFFICIAL,0.95,0.43796151876449585,422,179,1,0.500446,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/Text,OFFICIAL,1.0,Infinity,448,197,1,0.513792,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/C2C,V2,0.05,0.00011157989501953125,18,1,0.773523,0.410513,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/C2C,V2,0.1,0.0004367232322692871,33,2,0.772807,0.296254,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/C2C,V2,0.15,0.0012328028678894043,50,7,0.996812,0.345385,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/C2C,V2,0.2,0.002542734146118164,78,15,0.999999,0.359744,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/C2C,V2,0.25,0.004671871662139893,108,32,1,0.446316,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/C2C,V2,0.3,0.006744503974914551,128,44,1,0.482998,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/C2C,V2,0.35,0.009816467761993408,140,51,1,0.497725,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/C2C,V2,0.4,0.014494717121124268,163,60,1,0.491488,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/C2C,V2,0.45,0.02129054069519043,182,68,1,0.490279,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/C2C,V2,0.5,0.02968961000442505,206,84,1,0.517652,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/C2C,V2,0.55,0.04347580671310425,234,101,1,0.53464,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/C2C,V2,0.6,0.06113743782043457,263,119,1,0.54946,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/C2C,V2,0.65,0.0874868631362915,289,134,1,0.556043,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/C2C,V2,0.7,0.1193498969078064,315,152,1,0.570752,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/C2C,V2,0.75,0.1509310007095337,341,174,1,0.594509,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/C2C,V2,0.8,0.22326356172561646,362,190,1,0.606273,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/C2C,V2,0.85,0.272111713886261,378,205,1,0.621506,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/C2C,V2,0.9,0.34250950813293457,392,214,1,0.623569,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
