population,pair,dataset,split,n,training_labels,refitted_V2,evaluation_role,timing_source,policy,is_original_primary,selection_source,probabilities,selection_counts_RTCA,old_to_V2_selected_correctness_up,old_to_V2_selected_correctness_down,D1_to_V2_selected_correctness_up,D1_to_V2_selected_correctness_down,old_correct,old_accuracy,old_valid,old_invalid,old_gain_over_R,old_harm_vs_R,old_flips,old_zero_gain_flips,old_INVALID_flips,D1_correct,D1_accuracy,D1_valid,D1_invalid,D1_gain_over_R,D1_harm_vs_R,D1_flips,D1_zero_gain_flips,D1_INVALID_flips,V2_correct,V2_accuracy,V2_valid,V2_invalid,V2_gain_over_R,V2_harm_vs_R,V2_flips,V2_zero_gain_flips,V2_INVALID_flips,mean_ms,median_ms,p95_ms,mean_original_router_overhead_ms
panel,large,obqa,train,256,old_scoring,False,train_in_sample_diagnostic,original_P2_10_same_job,semantic_lambda0_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/large/obqa/train_predictions_semantic.npz,,"[8, 246, 2, 0]",0.0,0.0,0.0,0.0,222.0,0.8671875,256.0,0.0,13.0,4.0,19.0,2.0,0.0,222.0,0.8671875,256.0,0.0,13.0,4.0,19.0,2.0,0.0,222.0,0.8671875,256.0,0.0,13.0,4.0,19.0,2.0,0.0,960.2155924374999,973.6225185,1213.4507254999999,29.3507540546875
panel,large,obqa,train,256,old_scoring,False,train_in_sample_diagnostic,original_P2_10_same_job,semantic_lambda0.01_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/large/obqa/train_predictions_semantic.npz,,"[73, 177, 6, 0]",0.0,0.0,0.0,0.0,225.0,0.87890625,256.0,0.0,13.0,1.0,16.0,2.0,0.0,225.0,0.87890625,256.0,0.0,13.0,1.0,16.0,2.0,0.0,225.0,0.87890625,256.0,0.0,13.0,1.0,16.0,2.0,0.0,764.1914240234375,914.8590295,1164.56837,29.3507540546875
panel,large,obqa,train,256,old_scoring,False,train_in_sample_diagnostic,original_P2_10_same_job,semantic_lambda0.03_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/large/obqa/train_predictions_semantic.npz,,"[228, 14, 14, 0]",0.0,0.0,0.0,0.0,218.0,0.8515625,256.0,0.0,5.0,0.0,5.0,0.0,0.0,218.0,0.8515625,256.0,0.0,5.0,0.0,5.0,0.0,0.0,218.0,0.8515625,256.0,0.0,5.0,0.0,5.0,0.0,0.0,323.4537243242188,273.5331685,820.9915022499999,29.3507540546875
panel,large,obqa,train,256,old_scoring,False,train_in_sample_diagnostic,original_P2_10_same_job,semantic_lambda0.1_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/large/obqa/train_predictions_semantic.npz,,"[254, 0, 2, 0]",0.0,0.0,0.0,0.0,213.0,0.83203125,256.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,0.83203125,256.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,0.83203125,256.0,0.0,0.0,0.0,0.0,0.0,0.0,281.67168933203124,273.412097,314.08139825,29.3507540546875
panel,large,obqa,train,256,old_scoring,False,train_in_sample_diagnostic,original_P2_10_same_job,semantic_lambda0.3_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/large/obqa/train_predictions_semantic.npz,,"[256, 0, 0, 0]",0.0,0.0,0.0,0.0,213.0,0.83203125,256.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,0.83203125,256.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,0.83203125,256.0,0.0,0.0,0.0,0.0,0.0,0.0,281.70445980859375,273.412097,314.08139825,29.3507540546875
panel,large,obqa,train,256,old_scoring,False,train_in_sample_diagnostic,original_P2_10_same_job,semantic_lambda1_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/large/obqa/train_predictions_semantic.npz,,"[256, 0, 0, 0]",0.0,0.0,0.0,0.0,213.0,0.83203125,256.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,0.83203125,256.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,0.83203125,256.0,0.0,0.0,0.0,0.0,0.0,0.0,281.70445980859375,273.412097,314.08139825,29.3507540546875
panel,large,obqa,train,256,old_scoring,False,train_in_sample_diagnostic,original_P2_10_same_job,semantic_lambda3_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/large/obqa/train_predictions_semantic.npz,,"[256, 0, 0, 0]",0.0,0.0,0.0,0.0,213.0,0.83203125,256.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,0.83203125,256.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,0.83203125,256.0,0.0,0.0,0.0,0.0,0.0,0.0,281.70445980859375,273.412097,314.08139825,29.3507540546875
panel,large,obqa,train,256,old_scoring,False,train_in_sample_diagnostic,original_P2_10_same_job,semantic_lambda0_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/large/obqa/train_predictions_semantic.npz,,"[6, 245, 1, 4]",0.0,0.0,0.0,0.0,222.0,0.8671875,256.0,0.0,13.0,4.0,19.0,2.0,0.0,222.0,0.8671875,256.0,0.0,13.0,4.0,19.0,2.0,0.0,222.0,0.8671875,256.0,0.0,13.0,4.0,19.0,2.0,0.0,955.6134058164063,973.4598245,1213.32024725,27.8516041875
panel,large,obqa,train,256,old_scoring,False,train_in_sample_diagnostic,original_P2_10_same_job,semantic_lambda0.01_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/large/obqa/train_predictions_semantic.npz,,"[48, 171, 5, 32]",0.0,0.0,0.0,0.0,225.0,0.87890625,256.0,0.0,13.0,1.0,16.0,2.0,0.0,225.0,0.87890625,256.0,0.0,13.0,1.0,16.0,2.0,0.0,225.0,0.87890625,256.0,0.0,13.0,1.0,16.0,2.0,0.0,747.6582051835937,899.2664864999999,1163.404254,27.8516041875
panel,large,obqa,train,256,old_scoring,False,train_in_sample_diagnostic,original_P2_10_same_job,semantic_lambda0.03_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/large/obqa/train_predictions_semantic.npz,,"[167, 12, 12, 65]",0.0,0.0,0.0,0.0,216.0,0.84375,256.0,0.0,3.0,0.0,3.0,0.0,0.0,216.0,0.84375,256.0,0.0,3.0,0.0,3.0,0.0,0.0,216.0,0.84375,256.0,0.0,3.0,0.0,3.0,0.0,0.0,322.90742954687505,274.475099,449.73671299999995,27.8516041875
panel,large,obqa,train,256,old_scoring,False,train_in_sample_diagnostic,original_P2_10_same_job,semantic_lambda0.1_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/large/obqa/train_predictions_semantic.npz,,"[246, 0, 2, 8]",0.0,0.0,0.0,0.0,213.0,0.83203125,256.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,0.83203125,256.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,0.83203125,256.0,0.0,0.0,0.0,0.0,0.0,0.0,280.83680228125,273.27761050000004,313.88740025,27.8516041875
panel,large,obqa,train,256,old_scoring,False,train_in_sample_diagnostic,original_P2_10_same_job,semantic_lambda0.3_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/large/obqa/train_predictions_semantic.npz,,"[256, 0, 0, 0]",0.0,0.0,0.0,0.0,213.0,0.83203125,256.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,0.83203125,256.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,0.83203125,256.0,0.0,0.0,0.0,0.0,0.0,0.0,280.2053099414063,273.2489905,313.88740025,27.8516041875
panel,large,obqa,train,256,old_scoring,False,train_in_sample_diagnostic,original_P2_10_same_job,semantic_lambda1_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/large/obqa/train_predictions_semantic.npz,,"[256, 0, 0, 0]",0.0,0.0,0.0,0.0,213.0,0.83203125,256.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,0.83203125,256.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,0.83203125,256.0,0.0,0.0,0.0,0.0,0.0,0.0,280.2053099414063,273.2489905,313.88740025,27.8516041875
panel,large,obqa,train,256,old_scoring,False,train_in_sample_diagnostic,original_P2_10_same_job,semantic_lambda3_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/large/obqa/train_predictions_semantic.npz,,"[256, 0, 0, 0]",0.0,0.0,0.0,0.0,213.0,0.83203125,256.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,0.83203125,256.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,0.83203125,256.0,0.0,0.0,0.0,0.0,0.0,0.0,280.2053099414063,273.2489905,313.88740025,27.8516041875
panel,large,obqa,train,256,old_scoring,False,train_in_sample_diagnostic,original_P2_10_same_job,train_frozen_mixture,False,$DATA_DIR/P2_10_20260911T122423Z/results/large/obqa/train_mixture_receipt.json,"[0.44713415433316944, 0.5528658456668305, 0.0, 0.0]",,0.0,0.0,0.0,0.0,215.76432922833413,0.8428294110481802,256.0,0.0,7.1872559936687965,4.422926765334644,12.715914450337102,1.105731691333661,0.0,215.76432922833413,0.8428294110481802,256.0,0.0,7.1872559936687965,4.422926765334644,12.715914450337102,1.105731691333661,0.0,215.76432922833413,0.8428294110481802,256.0,0.0,7.1872559936687965,4.422926765334644,12.715914450337102,1.105731691333661,0.0,644.4102537929689,641.135705030325,784.7204485742031,0.0
full,large,obqa,dev,742,old_scoring,False,previously_exposed_development,accuracy_only,R,False,fixed_action,,"[742, 0, 0, 0]",0.0,0.0,0.0,0.0,617.0,0.8315363881401617,742.0,0.0,0.0,0.0,0.0,0.0,0.0,617.0,0.8315363881401617,742.0,0.0,0.0,0.0,0.0,0.0,0.0,617.0,0.8315363881401617,742.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
full,large,obqa,dev,742,old_scoring,False,previously_exposed_development,accuracy_only,T,False,fixed_action,,"[0, 742, 0, 0]",0.0,0.0,0.0,0.0,645.0,0.8692722371967655,742.0,0.0,46.0,18.0,72.0,8.0,0.0,645.0,0.8692722371967655,742.0,0.0,46.0,18.0,72.0,8.0,0.0,645.0,0.8692722371967655,742.0,0.0,46.0,18.0,72.0,8.0,0.0,,,,
full,large,obqa,dev,742,old_scoring,False,previously_exposed_development,accuracy_only,C,False,fixed_action,,"[0, 0, 742, 0]",11.0,0.0,0.0,0.0,587.0,0.7911051212938005,731.0,11.0,16.0,46.0,71.0,9.0,11.0,598.0,0.8059299191374663,742.0,0.0,16.0,35.0,60.0,9.0,0.0,598.0,0.8059299191374663,742.0,0.0,16.0,35.0,60.0,9.0,0.0,,,,
full,large,obqa,dev,742,old_scoring,False,previously_exposed_development,accuracy_only,A,False,fixed_action,,"[0, 0, 0, 742]",0.0,0.0,0.0,0.0,617.0,0.8315363881401617,739.0,3.0,3.0,3.0,10.0,4.0,3.0,617.0,0.8315363881401617,739.0,3.0,3.0,3.0,10.0,4.0,3.0,617.0,0.8315363881401617,739.0,3.0,3.0,3.0,10.0,4.0,3.0,,,,
full,large,obqa,dev,742,old_scoring,False,previously_exposed_development,accuracy_only,word_lambda0_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/large/obqa/dev_predictions_word.npz,,"[44, 692, 6, 0]",0.0,0.0,0.0,0.0,646.0,0.8706199460916442,742.0,0.0,45.0,16.0,69.0,8.0,0.0,646.0,0.8706199460916442,742.0,0.0,45.0,16.0,69.0,8.0,0.0,646.0,0.8706199460916442,742.0,0.0,45.0,16.0,69.0,8.0,0.0,,,,
full,large,obqa,dev,742,old_scoring,False,previously_exposed_development,accuracy_only,word_lambda0.01_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/large/obqa/dev_predictions_word.npz,,"[227, 490, 25, 0]",0.0,0.0,0.0,0.0,643.0,0.866576819407008,742.0,0.0,35.0,9.0,50.0,6.0,0.0,643.0,0.866576819407008,742.0,0.0,35.0,9.0,50.0,6.0,0.0,643.0,0.866576819407008,742.0,0.0,35.0,9.0,50.0,6.0,0.0,,,,
full,large,obqa,dev,742,old_scoring,False,previously_exposed_development,accuracy_only,word_lambda0.03_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/large/obqa/dev_predictions_word.npz,,"[592, 82, 68, 0]",0.0,0.0,0.0,0.0,617.0,0.8315363881401617,742.0,0.0,6.0,6.0,16.0,4.0,0.0,617.0,0.8315363881401617,742.0,0.0,6.0,6.0,16.0,4.0,0.0,617.0,0.8315363881401617,742.0,0.0,6.0,6.0,16.0,4.0,0.0,,,,
full,large,obqa,dev,742,old_scoring,False,previously_exposed_development,accuracy_only,word_lambda0.1_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/large/obqa/dev_predictions_word.npz,,"[722, 0, 20, 0]",0.0,0.0,0.0,0.0,616.0,0.8301886792452831,742.0,0.0,0.0,1.0,1.0,0.0,0.0,616.0,0.8301886792452831,742.0,0.0,0.0,1.0,1.0,0.0,0.0,616.0,0.8301886792452831,742.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,
full,large,obqa,dev,742,old_scoring,False,previously_exposed_development,accuracy_only,word_lambda0.3_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/large/obqa/dev_predictions_word.npz,,"[741, 0, 1, 0]",0.0,0.0,0.0,0.0,616.0,0.8301886792452831,742.0,0.0,0.0,1.0,1.0,0.0,0.0,616.0,0.8301886792452831,742.0,0.0,0.0,1.0,1.0,0.0,0.0,616.0,0.8301886792452831,742.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,
full,large,obqa,dev,742,old_scoring,False,previously_exposed_development,accuracy_only,word_lambda1_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/large/obqa/dev_predictions_word.npz,,"[742, 0, 0, 0]",0.0,0.0,0.0,0.0,617.0,0.8315363881401617,742.0,0.0,0.0,0.0,0.0,0.0,0.0,617.0,0.8315363881401617,742.0,0.0,0.0,0.0,0.0,0.0,0.0,617.0,0.8315363881401617,742.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
full,large,obqa,dev,742,old_scoring,False,previously_exposed_development,accuracy_only,word_lambda3_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/large/obqa/dev_predictions_word.npz,,"[742, 0, 0, 0]",0.0,0.0,0.0,0.0,617.0,0.8315363881401617,742.0,0.0,0.0,0.0,0.0,0.0,0.0,617.0,0.8315363881401617,742.0,0.0,0.0,0.0,0.0,0.0,0.0,617.0,0.8315363881401617,742.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
full,large,obqa,dev,742,old_scoring,False,previously_exposed_development,accuracy_only,word_lambda0_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/large/obqa/dev_predictions_word.npz,,"[24, 680, 6, 32]",0.0,0.0,0.0,0.0,645.0,0.8692722371967655,742.0,0.0,44.0,16.0,68.0,8.0,0.0,645.0,0.8692722371967655,742.0,0.0,44.0,16.0,68.0,8.0,0.0,645.0,0.8692722371967655,742.0,0.0,44.0,16.0,68.0,8.0,0.0,,,,
full,large,obqa,dev,742,old_scoring,False,previously_exposed_development,accuracy_only,word_lambda0.01_actions4,True,$DATA_DIR/P2_10_20260911T122423Z/results/large/obqa/dev_predictions_word.npz,,"[154, 468, 24, 96]",0.0,0.0,0.0,0.0,641.0,0.8638814016172507,742.0,0.0,34.0,10.0,50.0,6.0,0.0,641.0,0.8638814016172507,742.0,0.0,34.0,10.0,50.0,6.0,0.0,641.0,0.8638814016172507,742.0,0.0,34.0,10.0,50.0,6.0,0.0,,,,
full,large,obqa,dev,742,old_scoring,False,previously_exposed_development,accuracy_only,word_lambda0.03_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/large/obqa/dev_predictions_word.npz,,"[439, 75, 59, 169]",0.0,0.0,0.0,0.0,617.0,0.8315363881401617,742.0,0.0,7.0,7.0,18.0,4.0,0.0,617.0,0.8315363881401617,742.0,0.0,7.0,7.0,18.0,4.0,0.0,617.0,0.8315363881401617,742.0,0.0,7.0,7.0,18.0,4.0,0.0,,,,
full,large,obqa,dev,742,old_scoring,False,previously_exposed_development,accuracy_only,word_lambda0.1_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/large/obqa/dev_predictions_word.npz,,"[679, 0, 19, 44]",0.0,0.0,0.0,0.0,617.0,0.8315363881401617,742.0,0.0,1.0,1.0,2.0,0.0,0.0,617.0,0.8315363881401617,742.0,0.0,1.0,1.0,2.0,0.0,0.0,617.0,0.8315363881401617,742.0,0.0,1.0,1.0,2.0,0.0,0.0,,,,
full,large,obqa,dev,742,old_scoring,False,previously_exposed_development,accuracy_only,word_lambda0.3_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/large/obqa/dev_predictions_word.npz,,"[741, 0, 1, 0]",0.0,0.0,0.0,0.0,616.0,0.8301886792452831,742.0,0.0,0.0,1.0,1.0,0.0,0.0,616.0,0.8301886792452831,742.0,0.0,0.0,1.0,1.0,0.0,0.0,616.0,0.8301886792452831,742.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,
full,large,obqa,dev,742,old_scoring,False,previously_exposed_development,accuracy_only,word_lambda1_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/large/obqa/dev_predictions_word.npz,,"[742, 0, 0, 0]",0.0,0.0,0.0,0.0,617.0,0.8315363881401617,742.0,0.0,0.0,0.0,0.0,0.0,0.0,617.0,0.8315363881401617,742.0,0.0,0.0,0.0,0.0,0.0,0.0,617.0,0.8315363881401617,742.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
full,large,obqa,dev,742,old_scoring,False,previously_exposed_development,accuracy_only,word_lambda3_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/large/obqa/dev_predictions_word.npz,,"[742, 0, 0, 0]",0.0,0.0,0.0,0.0,617.0,0.8315363881401617,742.0,0.0,0.0,0.0,0.0,0.0,0.0,617.0,0.8315363881401617,742.0,0.0,0.0,0.0,0.0,0.0,0.0,617.0,0.8315363881401617,742.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
full,large,obqa,dev,742,old_scoring,False,previously_exposed_development,accuracy_only,semantic_lambda0_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/large/obqa/dev_predictions_semantic.npz,,"[26, 712, 4, 0]",0.0,0.0,0.0,0.0,646.0,0.8706199460916442,742.0,0.0,46.0,17.0,70.0,7.0,0.0,646.0,0.8706199460916442,742.0,0.0,46.0,17.0,70.0,7.0,0.0,646.0,0.8706199460916442,742.0,0.0,46.0,17.0,70.0,7.0,0.0,,,,
full,large,obqa,dev,742,old_scoring,False,previously_exposed_development,accuracy_only,semantic_lambda0.01_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/large/obqa/dev_predictions_semantic.npz,,"[185, 539, 18, 0]",0.0,0.0,0.0,0.0,644.0,0.8679245283018868,742.0,0.0,40.0,13.0,59.0,6.0,0.0,644.0,0.8679245283018868,742.0,0.0,40.0,13.0,59.0,6.0,0.0,644.0,0.8679245283018868,742.0,0.0,40.0,13.0,59.0,6.0,0.0,,,,
full,large,obqa,dev,742,old_scoring,False,previously_exposed_development,accuracy_only,semantic_lambda0.03_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/large/obqa/dev_predictions_semantic.npz,,"[674, 44, 24, 0]",0.0,0.0,0.0,0.0,616.0,0.8301886792452831,742.0,0.0,3.0,4.0,7.0,0.0,0.0,616.0,0.8301886792452831,742.0,0.0,3.0,4.0,7.0,0.0,0.0,616.0,0.8301886792452831,742.0,0.0,3.0,4.0,7.0,0.0,0.0,,,,
full,large,obqa,dev,742,old_scoring,False,previously_exposed_development,accuracy_only,semantic_lambda0.1_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/large/obqa/dev_predictions_semantic.npz,,"[735, 0, 7, 0]",0.0,0.0,0.0,0.0,616.0,0.8301886792452831,742.0,0.0,0.0,1.0,1.0,0.0,0.0,616.0,0.8301886792452831,742.0,0.0,0.0,1.0,1.0,0.0,0.0,616.0,0.8301886792452831,742.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,
full,large,obqa,dev,742,old_scoring,False,previously_exposed_development,accuracy_only,semantic_lambda0.3_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/large/obqa/dev_predictions_semantic.npz,,"[740, 0, 2, 0]",0.0,0.0,0.0,0.0,617.0,0.8315363881401617,742.0,0.0,0.0,0.0,0.0,0.0,0.0,617.0,0.8315363881401617,742.0,0.0,0.0,0.0,0.0,0.0,0.0,617.0,0.8315363881401617,742.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
full,large,obqa,dev,742,old_scoring,False,previously_exposed_development,accuracy_only,semantic_lambda1_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/large/obqa/dev_predictions_semantic.npz,,"[742, 0, 0, 0]",0.0,0.0,0.0,0.0,617.0,0.8315363881401617,742.0,0.0,0.0,0.0,0.0,0.0,0.0,617.0,0.8315363881401617,742.0,0.0,0.0,0.0,0.0,0.0,0.0,617.0,0.8315363881401617,742.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
full,large,obqa,dev,742,old_scoring,False,previously_exposed_development,accuracy_only,semantic_lambda3_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/large/obqa/dev_predictions_semantic.npz,,"[742, 0, 0, 0]",0.0,0.0,0.0,0.0,617.0,0.8315363881401617,742.0,0.0,0.0,0.0,0.0,0.0,0.0,617.0,0.8315363881401617,742.0,0.0,0.0,0.0,0.0,0.0,0.0,617.0,0.8315363881401617,742.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
full,large,obqa,dev,742,old_scoring,False,previously_exposed_development,accuracy_only,semantic_lambda0_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/large/obqa/dev_predictions_semantic.npz,,"[22, 708, 3, 9]",0.0,0.0,0.0,0.0,646.0,0.8706199460916442,742.0,0.0,46.0,17.0,70.0,7.0,0.0,646.0,0.8706199460916442,742.0,0.0,46.0,17.0,70.0,7.0,0.0,646.0,0.8706199460916442,742.0,0.0,46.0,17.0,70.0,7.0,0.0,,,,
full,large,obqa,dev,742,old_scoring,False,previously_exposed_development,accuracy_only,semantic_lambda0.01_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/large/obqa/dev_predictions_semantic.npz,,"[131, 523, 14, 74]",0.0,0.0,0.0,0.0,644.0,0.8679245283018868,742.0,0.0,40.0,13.0,59.0,6.0,0.0,644.0,0.8679245283018868,742.0,0.0,40.0,13.0,59.0,6.0,0.0,644.0,0.8679245283018868,742.0,0.0,40.0,13.0,59.0,6.0,0.0,,,,
full,large,obqa,dev,742,old_scoring,False,previously_exposed_development,accuracy_only,semantic_lambda0.03_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/large/obqa/dev_predictions_semantic.npz,,"[480, 34, 21, 207]",0.0,0.0,0.0,0.0,620.0,0.8355795148247979,742.0,0.0,6.0,3.0,10.0,1.0,0.0,620.0,0.8355795148247979,742.0,0.0,6.0,3.0,10.0,1.0,0.0,620.0,0.8355795148247979,742.0,0.0,6.0,3.0,10.0,1.0,0.0,,,,
full,large,obqa,dev,742,old_scoring,False,previously_exposed_development,accuracy_only,semantic_lambda0.1_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/large/obqa/dev_predictions_semantic.npz,,"[707, 0, 7, 28]",0.0,0.0,0.0,0.0,616.0,0.8301886792452831,742.0,0.0,0.0,1.0,1.0,0.0,0.0,616.0,0.8301886792452831,742.0,0.0,0.0,1.0,1.0,0.0,0.0,616.0,0.8301886792452831,742.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,
full,large,obqa,dev,742,old_scoring,False,previously_exposed_development,accuracy_only,semantic_lambda0.3_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/large/obqa/dev_predictions_semantic.npz,,"[740, 0, 2, 0]",0.0,0.0,0.0,0.0,617.0,0.8315363881401617,742.0,0.0,0.0,0.0,0.0,0.0,0.0,617.0,0.8315363881401617,742.0,0.0,0.0,0.0,0.0,0.0,0.0,617.0,0.8315363881401617,742.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
full,large,obqa,dev,742,old_scoring,False,previously_exposed_development,accuracy_only,semantic_lambda1_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/large/obqa/dev_predictions_semantic.npz,,"[742, 0, 0, 0]",0.0,0.0,0.0,0.0,617.0,0.8315363881401617,742.0,0.0,0.0,0.0,0.0,0.0,0.0,617.0,0.8315363881401617,742.0,0.0,0.0,0.0,0.0,0.0,0.0,617.0,0.8315363881401617,742.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
full,large,obqa,dev,742,old_scoring,False,previously_exposed_development,accuracy_only,semantic_lambda3_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/large/obqa/dev_predictions_semantic.npz,,"[742, 0, 0, 0]",0.0,0.0,0.0,0.0,617.0,0.8315363881401617,742.0,0.0,0.0,0.0,0.0,0.0,0.0,617.0,0.8315363881401617,742.0,0.0,0.0,0.0,0.0,0.0,0.0,617.0,0.8315363881401617,742.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
full,large,obqa,dev,742,old_scoring,False,previously_exposed_development,accuracy_only,train_frozen_mixture,False,$DATA_DIR/P2_10_20260911T122423Z/results/large/obqa/train_mixture_receipt.json,"[0.44713415433316944, 0.5528658456668305, 0.0, 0.0]",,0.0,0.0,0.0,0.0,632.4802436786713,0.8523992502407969,742.0,0.0,25.431828900674205,9.951585222002949,39.806340888011796,4.422926765334644,0.0,632.4802436786713,0.8523992502407969,742.0,0.0,25.431828900674205,9.951585222002949,39.806340888011796,4.422926765334644,0.0,632.4802436786713,0.8523992502407969,742.0,0.0,25.431828900674205,9.951585222002949,39.806340888011796,4.422926765334644,0.0,,,,
panel,large,obqa,dev,128,old_scoring,False,previously_exposed_development,original_P2_10_same_job,R,False,fixed_action,,"[128, 0, 0, 0]",0.0,0.0,0.0,0.0,104.0,0.8125,128.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.8125,128.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.8125,128.0,0.0,0.0,0.0,0.0,0.0,0.0,254.514272515625,245.951994,287.5016241,0.0
panel,large,obqa,dev,128,old_scoring,False,previously_exposed_development,original_P2_10_same_job,T,False,fixed_action,,"[0, 128, 0, 0]",0.0,0.0,0.0,0.0,113.0,0.8828125,128.0,0.0,10.0,1.0,12.0,1.0,0.0,113.0,0.8828125,128.0,0.0,10.0,1.0,12.0,1.0,0.0,113.0,0.8828125,128.0,0.0,10.0,1.0,12.0,1.0,0.0,993.8901472421874,988.473315,1238.8497183,0.0
panel,large,obqa,dev,128,old_scoring,False,previously_exposed_development,original_P2_10_same_job,C,False,fixed_action,,"[0, 0, 128, 0]",3.0,0.0,0.0,0.0,98.0,0.765625,125.0,3.0,3.0,9.0,16.0,4.0,3.0,101.0,0.7890625,128.0,0.0,3.0,6.0,13.0,4.0,0.0,101.0,0.7890625,128.0,0.0,3.0,6.0,13.0,4.0,0.0,347.017202890625,341.888379,545.57958015,0.0
panel,large,obqa,dev,128,old_scoring,False,previously_exposed_development,original_P2_10_same_job,A,False,fixed_action,,"[0, 0, 0, 128]",0.0,0.0,0.0,0.0,105.0,0.8203125,128.0,0.0,1.0,0.0,2.0,1.0,0.0,105.0,0.8203125,128.0,0.0,1.0,0.0,2.0,1.0,0.0,105.0,0.8203125,128.0,0.0,1.0,0.0,2.0,1.0,0.0,286.6951911015625,270.444475,308.53722730000004,0.0
